class_name,class_id
../data/music genre/audio/rock/PROMKING-New_Plane.wav,8
../data/music genre/audio/folkcountry/Jug_in_Hand-Nova_Scotia.wav,3
../data/music genre/audio/alternative/Falling_Wallendas-Porcupine.wav,0
../data/music genre/audio/rock/All_Access-A_Million_Miles.wav,8
../data/music genre/audio/raphiphop/T_RONE-Picture_Life.wav,7
../data/music genre/audio/raphiphop/Karlos_Rossi-Ewwe.wav,7
../data/music genre/audio/folkcountry/matthew_smith-your_own_little_world.wav,3
../data/music genre/audio/rock/Sonicvision-Ghost.wav,8
../data/music genre/audio/electronic/hanover_physt-memory_serves.wav,2
../data/music genre/audio/folkcountry/Joseph_Hathaway-Why_Do_You_Keep_Trying_To_Break_My_Heart_In_Two.wav,3
../data/music genre/audio/blues/Most_Wanted_Band-Mystery.wav,1
../data/music genre/audio/jazz/K_Comp-Persona__Live_.wav,5
../data/music genre/audio/rock/narteke-solitude.wav,8
../data/music genre/audio/folkcountry/Josh_Rubino-If_the_Sculpture_Could_Speak.wav,3
../data/music genre/audio/folkcountry/AFTER_ALL_THESE_YEARS-Marie.wav,3
../data/music genre/audio/raphiphop/Hipacalypse-Other_shit.wav,7
../data/music genre/audio/jazz/Akbar_Muhammad_Quartet-All_I_Want_is_Some_Damn_Respect.wav,5
../data/music genre/audio/electronic/CAMusic-Deserted_Town.wav,2
../data/music genre/audio/rock/Doteen-Arrow_to_the_Sun.wav,8
../data/music genre/audio/rock/Penny_Dreadful-Merry_Andrew.wav,8
../data/music genre/audio/folkcountry/James_Theroux_Band-Hell_Bound_Train.wav,3
../data/music genre/audio/folkcountry/Noel_Shannon-Long_Way_home.wav,3
../data/music genre/audio/raphiphop/Konfuzion-Creepin_.wav,7
../data/music genre/audio/rock/Lume-Deconstruct_me.wav,8
../data/music genre/audio/raphiphop/Gym_Class_Heroes-Decrepit_Bricks.wav,7
../data/music genre/audio/rock/New_World_Relampagos-El_Arlequin_Del_Toledo.wav,8
../data/music genre/audio/rock/The_GOODING_Band-Slow_Burn__LIVE_.wav,8
../data/music genre/audio/rock/Counterbalance-Only_Son.wav,8
../data/music genre/audio/rock/Cloned_1-Now_the_After.wav,8
../data/music genre/audio/jazz/Diego_Jinkus___Electronic_Miel-FonkenProject.wav,5
../data/music genre/audio/folkcountry/Tommy_Willis-I_Still_Wanna_Be_A_Cowboy.wav,3
../data/music genre/audio/funksoulrnb/Pennyshaker-Candy.wav,4
../data/music genre/audio/raphiphop/swing_vote-fire.wav,7
../data/music genre/audio/jazz/The_Bonuts-Monkman.wav,5
../data/music genre/audio/funksoulrnb/Nina_Vidal-And_If_The_Rain.wav,4
../data/music genre/audio/rock/Gang_of_Creeps-Psychobitchstalkerchick.wav,8
../data/music genre/audio/rock/sputnik_monroe-shamu_suicide.wav,8
../data/music genre/audio/raphiphop/Arkatext-The_Message.wav,7
../data/music genre/audio/blues/Chicago_Kingsnakes-Get_Out_Of_Memphis.wav,1
../data/music genre/audio/raphiphop/Quarta-Quarta_s_Here.wav,7
../data/music genre/audio/alternative/flying_virgins-tahoe_morning_diner.wav,0
../data/music genre/audio/funksoulrnb/Mama_s_Gravy-Movin_Somebody.wav,4
../data/music genre/audio/rock/Tubby-Movin__On.wav,8
../data/music genre/audio/folkcountry/Jim_Gilmour-Quarterline.wav,3
../data/music genre/audio/rock/The_3rd_Degree-Headlights_Past.wav,8
../data/music genre/audio/folkcountry/melissa_warner_band-slim_chance.wav,3
../data/music genre/audio/folkcountry/Keith_Thompson_and_the_Rye-Bayou_Lullaby.wav,3
../data/music genre/audio/folkcountry/MILLENIUM_COWBOY-12_Step_Song.wav,3
../data/music genre/audio/rock/Civic-Forever_and_a_day__Surpise_.wav,8
../data/music genre/audio/electronic/Groove_Maneuver-Ethereal.wav,2
../data/music genre/audio/jazz/Orquesta_Ranura-Song_for_the_Founders.wav,5
../data/music genre/audio/raphiphop/Freeloadas_Productions_Inc_-Follow_Me.wav,7
../data/music genre/audio/pop/Trancenden-don_t.wav,6
../data/music genre/audio/electronic/doctor_echo-blue_sky.wav,2
../data/music genre/audio/jazz/Waterloo_Jazz_Duo-Godnattvisa.wav,5
../data/music genre/audio/rock/Kettle_of_Fish-Let_Love_Go.wav,8
../data/music genre/audio/alternative/Tom_McAteer-Selfish_Goodbye.wav,0
../data/music genre/audio/pop/Geoff_Byrd-Elusive_Butterfly.wav,6
../data/music genre/audio/electronic/Cargo_cult-Sol_naciente.wav,2
../data/music genre/audio/rock/Slack__TN_-This_Had_Better_Be_Good.wav,8
../data/music genre/audio/raphiphop/Lee_Williams___The_Square_Egg-Dream__Featuring_Antonia_Jenae_.wav,7
../data/music genre/audio/pop/EmilyRichards-Surrender.wav,6
../data/music genre/audio/jazz/Mister_Marek-Mellow_Breeze.wav,5
../data/music genre/audio/folkcountry/Frank_Williamson-Ticket_To_Nashville.wav,3
../data/music genre/audio/raphiphop/I_C-Keep_it_movin_.wav,7
../data/music genre/audio/folkcountry/JoList-Nothing_Sweet.wav,3
../data/music genre/audio/folkcountry/TROLE-We_The_People.wav,3
../data/music genre/audio/rock/NOW_U_KNOW-OBSESSION.wav,8
../data/music genre/audio/jazz/Victor_McClain-Children_of_The_Sun.wav,5
../data/music genre/audio/raphiphop/Nesta_Studio_Barabbas_Free-Witnessing__Hip_Hop_.wav,7
../data/music genre/audio/rock/_REAL-FREE.wav,8
../data/music genre/audio/folkcountry/Joe_Nobody-California.wav,3
../data/music genre/audio/rock/Kinetic_Output-Deal_With_It.wav,8
../data/music genre/audio/jazz/Nosmo_King-Affirmation.wav,5
../data/music genre/audio/blues/Toby_Ray_Lees_and_Outta_The_Blue-The_Face_Of_An_Angel.wav,1
../data/music genre/audio/rock/Complete-A_Poet_s_Suicide.wav,8
../data/music genre/audio/rock/Kate_Dovelyn_Band-Flesh___Bone.wav,8
../data/music genre/audio/pop/Arthur_Yoria-P_S_A_.wav,6
../data/music genre/audio/funksoulrnb/Fuse___-After_All_I_Said.wav,4
../data/music genre/audio/rock/After_Bliss-Lay_You_Down.wav,8
../data/music genre/audio/jazz/The_Larry_Steen_World_Jazz_Ensemble-Whelan_s_Jig.wav,5
../data/music genre/audio/raphiphop/Shakespeare-Right_Now__Clean_.wav,7
../data/music genre/audio/alternative/T_minus_Band-2084.wav,0
../data/music genre/audio/rock/Seven_Secrets-Forever_Till_Now.wav,8
../data/music genre/audio/pop/Dean_Drouillard-Talk_Me_Up.wav,6
../data/music genre/audio/raphiphop/Rk-Home_of_the_Brave.wav,7
../data/music genre/audio/raphiphop/Brownz_Family-Tunes_4da_Spirit.wav,7
../data/music genre/audio/rock/BLOWUP-Leave_It_Alone.wav,8
../data/music genre/audio/rock/Sheldon_Rourke___the_Cold_Hearts_-Falling_Apart.wav,8
../data/music genre/audio/jazz/Fr_d_ric_Van_Coppernolle-I_Feel_Good_Now.wav,5
../data/music genre/audio/raphiphop/MuZigLab-This_Is_How_We__Hold_It_Down_.wav,7
../data/music genre/audio/jazz/Penny_Watson-Everyday.wav,5
../data/music genre/audio/electronic/Tone_Matrix-Silver.wav,2
../data/music genre/audio/rock/manicdown-The_Game.wav,8
../data/music genre/audio/jazz/Trio_Mission-Pirite.wav,5
../data/music genre/audio/raphiphop/Mista_Sniper-RISE.wav,7
../data/music genre/audio/rock/Scott_Sudbury-Here_I_Go.wav,8
../data/music genre/audio/jazz/Peak_Velocity_s_Rhythm_Review-song_3.wav,5
../data/music genre/audio/rock/Clay_Sun_Union-Floating_On_Lead.wav,8
../data/music genre/audio/jazz/Fat_Time-Blues_for_Herman.wav,5
../data/music genre/audio/jazz/7_HILLS-The_Bellman.wav,5
../data/music genre/audio/alternative/rick_temporao-maniac.wav,0
../data/music genre/audio/electronic/number231-Portals_of_Rhythm.wav,2
../data/music genre/audio/blues/All_Men_Are_Dogs_-GIGOLETTE.wav,1
../data/music genre/audio/jazz/DLO_Da_LEMMINGS_OnSombol_-KLAW.wav,5
../data/music genre/audio/folkcountry/The_Tom_Tighe_Band-It_s_High_Time.wav,3
../data/music genre/audio/jazz/Delve-Cookies_in_the_Microwave.wav,5
../data/music genre/audio/folkcountry/Dry_County-Lonelytown.wav,3
../data/music genre/audio/electronic/The_Cheaters_Club-anthony.wav,2
../data/music genre/audio/blues/The_Summertimeblues_Band-Sleepin__With_the_Blues.wav,1
../data/music genre/audio/raphiphop/Seville-Act_Up_feat__Shawty_Red.wav,7
../data/music genre/audio/alternative/stars_of_stage_and_screen-starlight.wav,0
../data/music genre/audio/jazz/Dave_Manley_Band-Sing_Sing.wav,5
../data/music genre/audio/folkcountry/Josh_Lederman_y_Los_Diablos-The_Northern_Wind.wav,3
../data/music genre/audio/jazz/Burke_Ingraffia-Undercover.wav,5
../data/music genre/audio/raphiphop/Young_Iz-Facin____feat__J_Vo_of_Felo_.wav,7
../data/music genre/audio/raphiphop/jdidda-THE_RISE_OF_THE_PROPHET__IT_S_REAL_.wav,7
../data/music genre/audio/rock/NGB-Cold2.wav,8
../data/music genre/audio/raphiphop/Shadcore-In_My_System.wav,7
../data/music genre/audio/blues/Big_Steve___the_Trainwreck-Sorry_.wav,1
../data/music genre/audio/folkcountry/The_Strangers-Memories_of_you.wav,3
../data/music genre/audio/electronic/Zerobae-Tausende_Herden.wav,2
../data/music genre/audio/jazz/FStylee-REVOLVER.wav,5
../data/music genre/audio/rock/The_Cool_Waters_Band-They_Can_t_Take_It.wav,8
../data/music genre/audio/jazz/BankerDave-The_Mall.wav,5
../data/music genre/audio/pop/Fair_Trade-Moonshine.wav,6
../data/music genre/audio/rock/Finned_Pilot-Far_Away.wav,8
../data/music genre/audio/pop/Lyndsey_Highlander-Wonder_Of_The_One.wav,6
../data/music genre/audio/blues/The_Blues_Persuaders-Summertime_Strut.wav,1
../data/music genre/audio/jazz/Heitor_Castro-The_Opening_Window.wav,5
../data/music genre/audio/jazz/Dirty_Funk__Post_No_Bills_-Canadian_Calypso.wav,5
../data/music genre/audio/electronic/valderama-Money_Soldier.wav,2
../data/music genre/audio/folkcountry/Jacques-That_Train_Song.wav,3
../data/music genre/audio/alternative/The_Rantings_of_EVA-Infrared.wav,0
../data/music genre/audio/electronic/Thomas_Becker-Steps.wav,2
../data/music genre/audio/jazz/ED_Englerth-2Q.wav,5
../data/music genre/audio/raphiphop/Brassknucks-Saddle_Up.wav,7
../data/music genre/audio/raphiphop/Blackwell_a_k_a_Da_ILL_Malotta-The_Devil_is_Trying_to_Get_the_Best_of_Me.wav,7
../data/music genre/audio/rock/Bennett_McLaughlin_Band-WANNA_BE_YOUR_MAN.wav,8
../data/music genre/audio/folkcountry/JEFF_WEST_AND_THE_JACKALS-NASHVILLE.wav,3
../data/music genre/audio/blues/Funky_Blues_Messiahs-Way_too_Funky.wav,1
../data/music genre/audio/jazz/Ken_Skinner_and_the_jazzmongers_-Maroon.wav,5
../data/music genre/audio/rock/Muzzy_Luctin-River.wav,8
../data/music genre/audio/pop/Poppa_Lawrence-Colder_Night.wav,6
../data/music genre/audio/raphiphop/DraMatiQue___BenFlowz-Wonderful.wav,7
../data/music genre/audio/alternative/The_Milwaukees-Drink_Soviet_Champagne.wav,0
../data/music genre/audio/raphiphop/Optimus_Prime_aka_Diceptagon_The_Malignant-My_Blackbook.wav,7
../data/music genre/audio/rock/Seano_Barry-Replica.wav,8
../data/music genre/audio/raphiphop/Anialation-UNITED_LIEZ.wav,7
../data/music genre/audio/rock/Circus_Mind-Slow_Start_To_Nowhere.wav,8
../data/music genre/audio/folkcountry/Steve_Massey-Siskiyou_Reflections.wav,3
../data/music genre/audio/jazz/Jeff_Curry-Born_of_Fire.wav,5
../data/music genre/audio/folkcountry/Bird_and_Tines-Don_t_You_Worry.wav,3
../data/music genre/audio/jazz/usra_leedham-it_has_been_said.wav,5
../data/music genre/audio/rock/Settlement-No_Tomorrow.wav,8
../data/music genre/audio/rock/LOUDLOVE-Meatcage.wav,8
../data/music genre/audio/raphiphop/child_uncurible-My_Shit.wav,7
../data/music genre/audio/raphiphop/Kae-Live_This_Life.wav,7
../data/music genre/audio/rock/Uncle_Nancy-Where_Are_You_Today_.wav,8
../data/music genre/audio/raphiphop/AD___Jack_Cracker__the_Crest_-High_School.wav,7
../data/music genre/audio/jazz/Test_Type_Trio-New_Glitch.wav,5
../data/music genre/audio/rock/riding_mercury-hey_dreamer.wav,8
../data/music genre/audio/rock/retrograde-Complicated.wav,8
../data/music genre/audio/blues/Billy_Marquis-black_and_white.wav,1
../data/music genre/audio/raphiphop/KatchPhraze-Peep_Game.wav,7
../data/music genre/audio/pop/Anqui-Eh_lo_eh_la.wav,6
../data/music genre/audio/rock/We_re_All_Gonna_Die-Loss_And_Shame.wav,8
../data/music genre/audio/jazz/The_Bonuts-Life_With_Irene.wav,5
../data/music genre/audio/rock/pretendgirlfriend-Its_not_the_end_of_the_world.wav,8
../data/music genre/audio/jazz/The_DW_Project-Itch_and_Scratch.wav,5
../data/music genre/audio/rock/xEndeveRx-Break_my_Fall.wav,8
../data/music genre/audio/rock/the_Golords-The_Return_of_the_C_T_s.wav,8
../data/music genre/audio/raphiphop/Strange_Fruit-Broken_Ropes.wav,7
../data/music genre/audio/jazz/Chris_Greene_and_New_Perspective-Core_of_Vitality.wav,5
../data/music genre/audio/folkcountry/Rob_Costlow___Solo_Piano-I_Do.wav,3
../data/music genre/audio/electronic/Angstfed-Killa.wav,2
../data/music genre/audio/blues/The_Guzzlers-When_I_Hold_You.wav,1
../data/music genre/audio/rock/Cam_Davis-Place_To_Hide.wav,8
../data/music genre/audio/electronic/Instinct_s_Bitch-reign.wav,2
../data/music genre/audio/blues/The_Rocket_Band-February_Rain.wav,1
../data/music genre/audio/alternative/hostmom-supply_and_demand.wav,0
../data/music genre/audio/rock/The_Love_Supreme-Careful_You.wav,8
../data/music genre/audio/alternative/Pyramid_-Monster_in_the_Canyon.wav,0
../data/music genre/audio/folkcountry/Organ_Donors-Power_and_Glory.wav,3
../data/music genre/audio/funksoulrnb/kanopus-HIGHER.wav,4
../data/music genre/audio/raphiphop/Fokissed-Fokissed___Born_to_Be_a_Star.wav,7
../data/music genre/audio/jazz/The_Combustion_Collective-Crime_of_Onan.wav,5
../data/music genre/audio/folkcountry/noel_sullivan-Cowgirl_Cha_Cha.wav,3
../data/music genre/audio/folkcountry/roy_joseph-weathervane.wav,3
../data/music genre/audio/raphiphop/ruby_redd357-I_Dont_Know_U.wav,7
../data/music genre/audio/blues/KingRobbie-Last_Night.wav,1
../data/music genre/audio/rock/Starr_Faithfull-This_is_your_life.wav,8
../data/music genre/audio/electronic/Meidell_Music_Production-Expose.wav,2
../data/music genre/audio/pop/Sarah_Sharp-Run.wav,6
../data/music genre/audio/jazz/The_Likes_Of_Me-See_Minor.wav,5
../data/music genre/audio/jazz/Shape_of_Shade-Fabric_Anvil.wav,5
../data/music genre/audio/blues/The_Oscar_Jordan_Band-Mister_Bad_Luck.wav,1
../data/music genre/audio/rock/Square_the_Circle-comatose.wav,8
../data/music genre/audio/jazz/That_Much-saphiro_dedal.wav,5
../data/music genre/audio/rock/Big_American_Gurus-I_Just_Want_to_Fall_in_Love.wav,8
../data/music genre/audio/blues/Rockin__Jake_Band-Bad_Mouth.wav,1
../data/music genre/audio/raphiphop/Flipside-Creepin__In.wav,7
../data/music genre/audio/rock/SQUAD_51-In_Memory_Of___.wav,8
../data/music genre/audio/jazz/JP_Pasquier-Whoops__.wav,5
../data/music genre/audio/folkcountry/Nathan_Davis-John_Coltrane.wav,3
../data/music genre/audio/rock/Clay_Sun_Union-Another_World.wav,8
../data/music genre/audio/jazz/Solsticequinox-Moondance.wav,5
../data/music genre/audio/rock/A_BRAVE_NEW_WORLD-LIFE.wav,8
../data/music genre/audio/raphiphop/VA_Slim-Street_Life.wav,7
../data/music genre/audio/raphiphop/Storm_Trooperz-Rains_Falling.wav,7
../data/music genre/audio/folkcountry/Bird_and_Tines-Girl_s_Night_Out.wav,3
../data/music genre/audio/jazz/ZoneRangers-The_Zone_at_Twighlight.wav,5
../data/music genre/audio/pop/DOV-Tired.wav,6
../data/music genre/audio/alternative/Secret_Girl-Human_Exhibit.wav,0
../data/music genre/audio/electronic/Verbal_Kint-Seabreeze.wav,2
../data/music genre/audio/rock/_june_-Cora_Eva_Blue.wav,8
../data/music genre/audio/rock/Neon_Thrills-Your_Unfunny_Joke.wav,8
../data/music genre/audio/rock/Longfellow-The_Time_It_Takes_To_Kill_A_Man_is_Life.wav,8
../data/music genre/audio/rock/EBO-Rain_Song.wav,8
../data/music genre/audio/rock/Conditioned_Response-Deep_Inside.wav,8
../data/music genre/audio/jazz/Drexel_Jazz_Fusion-Betting_on_the_Banana_Heat.wav,5
../data/music genre/audio/pop/Lady_Jane_Grey-Twilight.wav,6
../data/music genre/audio/rock/Jonathan_Casey-My_Mistake.wav,8
../data/music genre/audio/electronic/HisHeavyHeart-Weightless.wav,2
../data/music genre/audio/blues/Big_American_Gurus-Good_to_be_a_Hard_Man.wav,1
../data/music genre/audio/alternative/the_albacore_pageant-your_beautiful_way.wav,0
../data/music genre/audio/electronic/3pm-Supermodel_Fanatic.wav,2
../data/music genre/audio/folkcountry/Cat_Caspar-Blue_Without_You.wav,3
../data/music genre/audio/pop/The_Dent-Fantastic.wav,6
../data/music genre/audio/electronic/SCURGE-POPTRONICA.wav,2
../data/music genre/audio/rock/Its_Revenge-These_Times.wav,8
../data/music genre/audio/raphiphop/Dynamic_Certified-How_Come.wav,7
../data/music genre/audio/funksoulrnb/Mojo_Mama-True_Colors.wav,4
../data/music genre/audio/jazz/King_Teddy-Phantom_Of_Main_and_Ordinary_Street.wav,5
../data/music genre/audio/jazz/Mood_Indigo-Samba_Kabassa_Quartet_Version.wav,5
../data/music genre/audio/folkcountry/Porch_Daddies-Within_You.wav,3
../data/music genre/audio/rock/RunnerUp-Less_Than_three.wav,8
../data/music genre/audio/jazz/The_Larry_Steen_World_Jazz_Ensemble-Matu__reclass_.wav,5
../data/music genre/audio/jazz/Marc_Trachtenberg-Listen_to_Love.wav,5
../data/music genre/audio/rock/Sammy_s_Good_Eye-MAKE_ME_SUPER.wav,8
../data/music genre/audio/folkcountry/Sound_of_Gold-Here_comes_the_hurricane.wav,3
../data/music genre/audio/folkcountry/Steffan_May-Thanks_fer_wastin_me_yer_time.wav,3
../data/music genre/audio/jazz/Rob_Walker-Pickin_On_Stix.wav,5
../data/music genre/audio/funksoulrnb/Circus_Mind-Spy_Boy.wav,4
../data/music genre/audio/alternative/The_Golden_Sounds-Jaded_Robots.wav,0
../data/music genre/audio/blues/Blue_Steele-We_re_Gonna_Move.wav,1
../data/music genre/audio/rock/MudSplash-Mile_Away.wav,8
../data/music genre/audio/rock/The_Wanton-Someday.wav,8
../data/music genre/audio/rock/Jack_Butler_Band-Hole_in_My_Mind.wav,8
../data/music genre/audio/rock/Coping_With_Ignorance-Plastic_Fixation.wav,8
../data/music genre/audio/rock/Sammy_s_Good_Eye-My_Ma_Said.wav,8
../data/music genre/audio/raphiphop/Masters_of_the_U_N_I_verse-The_American_Dream.wav,7
../data/music genre/audio/folkcountry/Bobby_Brent-Dreamworld.wav,3
../data/music genre/audio/raphiphop/Nexxis-Blaze.wav,7
../data/music genre/audio/raphiphop/FDAP_-Alienated.wav,7
../data/music genre/audio/alternative/dig_for_fire-that_s_all.wav,0
../data/music genre/audio/raphiphop/Dangerous_Affiliation-Sinfull_Nature.wav,7
../data/music genre/audio/rock/Bleed-Lies.wav,8
../data/music genre/audio/blues/Steve_Pierson-Secrets.wav,1
../data/music genre/audio/rock/Fred_Wilson-Action_Rock___Roll.wav,8
../data/music genre/audio/alternative/50_Minutes-Colours.wav,0
../data/music genre/audio/jazz/Flim_Flam-Chitlins_con_Carne.wav,5
../data/music genre/audio/blues/Eastsouthern-Louisiana.wav,1
../data/music genre/audio/jazz/Evil_Jungle-See_Saw.wav,5
../data/music genre/audio/electronic/ELEVENTH_HOUR_EXILE-TALISMAN.wav,2
../data/music genre/audio/rock/Even_The_Odd-Forgive_Me.wav,8
../data/music genre/audio/raphiphop/Wizdom_aka_J13-Prisoner.wav,7
../data/music genre/audio/rock/Last_Generation-My_Brother.wav,8
../data/music genre/audio/folkcountry/Chris_Crase_w_The_Rails-Factual_Fiction.wav,3
../data/music genre/audio/raphiphop/Indigenous_Womb-Away.wav,7
../data/music genre/audio/rock/Half_Zaftig-Firefly.wav,8
../data/music genre/audio/rock/Shonuff-What_Goes_Around.wav,8
../data/music genre/audio/raphiphop/SET_4_LIFE_ENTERTAINMENT_PRESENTS_BLISS-That_s_My_Song_BY_BLISS.wav,7
../data/music genre/audio/folkcountry/Hattie-Love_Chain.wav,3
../data/music genre/audio/alternative/The_D_A_s-Taxis_And_Trains.wav,0
../data/music genre/audio/rock/EBO-Tragic.wav,8
../data/music genre/audio/jazz/Quadrophonic-Jigsaw.wav,5
../data/music genre/audio/jazz/Secret_Admirers-Meeting_of_the_Minds.wav,5
../data/music genre/audio/rock/THE_LAST_DAYS-television.wav,8
../data/music genre/audio/pop/Dena_Risha-I_ll_Keep_You.wav,6
../data/music genre/audio/jazz/Secret_Admirers-A_Certain_Mood.wav,5
../data/music genre/audio/raphiphop/THE_LEAGUE_OF_EXTRAORDINARY_GENTLEMEN-Move_On.wav,7
../data/music genre/audio/blues/Nobby_Reed_Project-Good_Times_Live.wav,1
../data/music genre/audio/folkcountry/Mike_Beck-The_Ghost_of_Mrs__Adler.wav,3
../data/music genre/audio/rock/The_Number_One_Fan-It_s_Happening.wav,8
../data/music genre/audio/rock/Drunk_Stuntmen-Downtown_Boys.wav,8
../data/music genre/audio/jazz/FStylee-Leipzig.wav,5
../data/music genre/audio/electronic/House_of_Pancakes-Trials_and_Tribulations_of_a_Working_Class_Stiff.wav,2
../data/music genre/audio/rock/Mister_Vertigo-Falter.wav,8
../data/music genre/audio/raphiphop/Three_Levels_of_Genius__3LG_-The_Chain.wav,7
../data/music genre/audio/rock/The_Steepwater_Band-More_Than_a_Good_Thing.wav,8
../data/music genre/audio/folkcountry/Devon_Powell-With_You.wav,3
../data/music genre/audio/electronic/Bleep-I_m_Fine.wav,2
../data/music genre/audio/blues/The_Turnarounds-Jaded.wav,1
../data/music genre/audio/jazz/GARY_DEAN_SMITH-LENNY_S_LAMENT.wav,5
../data/music genre/audio/rock/BushLeague-Manic.wav,8
../data/music genre/audio/folkcountry/samara_golabuk-In_These_Fresh_Hours.wav,3
../data/music genre/audio/blues/The_Griswolds-The_Later_It_GEts__The_Better_I_Feel.wav,1
../data/music genre/audio/electronic/Burgerproduction-Lost_Cowboy.wav,2
../data/music genre/audio/electronic/RealSmash-Behind_the_Gate.wav,2
../data/music genre/audio/alternative/Mike_Hicks-You_re_Still_Lost.wav,0
../data/music genre/audio/raphiphop/Booda_Angels-This_Is_It_featuring_Eddie_Kain.wav,7
../data/music genre/audio/raphiphop/Revanon-Personal.wav,7
../data/music genre/audio/rock/Livin_stone-Sweet_Manners.wav,8
../data/music genre/audio/folkcountry/The_Reunion-Day_Dreamin.wav,3
../data/music genre/audio/blues/Hard_Bargain-It_s_My_Time.wav,1
../data/music genre/audio/rock/Jordan_Doucette-Screw_You.wav,8
../data/music genre/audio/rock/Brighter_Shade-Time_In_Motion.wav,8
../data/music genre/audio/electronic/Loons_in_the_Monastery-IRT__6_Downtown__3AM.wav,2
../data/music genre/audio/folkcountry/Hillbilly_Winos-The_Grind.wav,3
../data/music genre/audio/rock/Jeffery_Sez-Plastic_And_Pills.wav,8
../data/music genre/audio/jazz/Demented_Head-Wings_on_a_Venture.wav,5
../data/music genre/audio/rock/__Fusion__-No_Longer_Silent.wav,8
../data/music genre/audio/rock/The_Blast-She_s_gonna_find_out.wav,8
../data/music genre/audio/raphiphop/Rk-Return.wav,7
../data/music genre/audio/folkcountry/Creosote__AZ_-85.wav,3
../data/music genre/audio/jazz/Rare_Medium-Keep_It_Up.wav,5
../data/music genre/audio/folkcountry/Anytown-Feeling_Older.wav,3
../data/music genre/audio/rock/DownLo-Indecision.wav,8
../data/music genre/audio/folkcountry/JoshChristian-FOR_THE_LOVE_OF_MONEY.wav,3
../data/music genre/audio/pop/Marc_Trachtenberg-Lost_in_Dreams.wav,6
../data/music genre/audio/blues/Chumslick_Nick_and_the_Sharks-Shark_Bite.wav,1
../data/music genre/audio/rock/the_morgansterns-In_Your_Head.wav,8
../data/music genre/audio/raphiphop/KNOWLEDGE_BROWN-aint_no_I_in_team.wav,7
../data/music genre/audio/alternative/Mission_to_Mars-watery_grave.wav,0
../data/music genre/audio/blues/Guitarboy-Two_Tone_Blues.wav,1
../data/music genre/audio/rock/BB_CHUNG_KING_AND_THE_BUDDAHEADS-9_1_1.wav,8
../data/music genre/audio/pop/Sepiamusic-Fall_Into_Me.wav,6
../data/music genre/audio/jazz/gutbucket-Don_t_Fall_on_Dirty_Mary.wav,5
../data/music genre/audio/rock/Sparkplug-Drop_Out_.wav,8
../data/music genre/audio/alternative/Poetica-Behind_the_door.wav,0
../data/music genre/audio/alternative/Novatemp-Coming_Down.wav,0
../data/music genre/audio/funksoulrnb/Barry_Aiken-Step_It_Up.wav,4
../data/music genre/audio/folkcountry/MILLENIUM_COWBOY-Sky_Today.wav,3
../data/music genre/audio/folkcountry/Tristan_Kromer-This_Day_Won_t_Last.wav,3
../data/music genre/audio/rock/Man_Made_God-Juice__Gimme__some_.wav,8
../data/music genre/audio/rock/Truth_In_Fiction-Hollow.wav,8
../data/music genre/audio/folkcountry/Twelfth_House-What_You_Don_t_Know.wav,3
../data/music genre/audio/alternative/Sean_Moore-Soliloquy.wav,0
../data/music genre/audio/raphiphop/Fokissed-Fokissed___Now_THAT_s_Gangsta.wav,7
../data/music genre/audio/funksoulrnb/betty_in_black-Damn_I_m_Glad.wav,4
../data/music genre/audio/blues/The_Kelly_Richey_Band-The_Blues_Don_t_Lie.wav,1
../data/music genre/audio/raphiphop/Street_Kingz__LOULAW-DRINK_ON_US.wav,7
../data/music genre/audio/rock/h_is_orange-right_now.wav,8
../data/music genre/audio/rock/Musket_Rumble-Rock_n__Roll_is_the_Medicine.wav,8
../data/music genre/audio/folkcountry/Josh_Rubino-Love_Will_Find_A_Way.wav,3
../data/music genre/audio/alternative/Pyramid_-Streets_Were_Raining.wav,0
../data/music genre/audio/jazz/2ndnaycha-Zywickiii.wav,5
../data/music genre/audio/folkcountry/JNS-I_Know.wav,3
../data/music genre/audio/blues/West_of_Arizona-Smoke_Follows_Beauty.wav,1
../data/music genre/audio/electronic/messyman-OVERDOSE.wav,2
../data/music genre/audio/blues/KingRobbie-Classic_Case_Of_The_Blues.wav,1
../data/music genre/audio/raphiphop/GENOCIDE-Strive.wav,7
../data/music genre/audio/folkcountry/Aaron_Cheney-Intimate_Strangers.wav,3
../data/music genre/audio/rock/Guinness_Clarke_s_Wine-Another_Time__Another_Place.wav,8
../data/music genre/audio/raphiphop/Eric_Campbell-God_s_Bad_Rap.wav,7
../data/music genre/audio/rock/April_Sixth-Bring_Me_Down.wav,8
../data/music genre/audio/rock/linus__Boston_-On_Your_Own.wav,8
../data/music genre/audio/folkcountry/JoshChristian-Welcome_Back.wav,3
../data/music genre/audio/alternative/H_A_D_-Policemen___Planes.wav,0
../data/music genre/audio/raphiphop/Artistic_Anarchists-Backs_Off_The_Wall.wav,7
../data/music genre/audio/pop/Miracle_Vendor-Overdue.wav,6
../data/music genre/audio/rock/Red_McFunk-Simple__Wise___Wicked.wav,8
../data/music genre/audio/jazz/Lounge_Puppy-This_is_Acid_Jazz_.wav,5
../data/music genre/audio/rock/Bleed-Sweet_Mary_Jane.wav,8
../data/music genre/audio/rock/Skincell-Silver_cord.wav,8
../data/music genre/audio/raphiphop/ThunderShop-We_Dont.wav,7
../data/music genre/audio/rock/Royal_Bliss-Busy_Bee.wav,8
